school,course_id,keyword,count
california_state_university_long_beach,california_state_university_long_beach__185,materials science,2
california_state_university_long_beach,california_state_university_long_beach__186,project management,1
california_state_university_long_beach,california_state_university_long_beach__187,sustainability,1
california_state_university_long_beach,california_state_university_long_beach__188,resource management,1
california_state_university_long_beach,california_state_university_long_beach__189,project management,1
california_state_university_long_beach,california_state_university_long_beach__190,energy demand,1
california_state_university_long_beach,california_state_university_long_beach__191,sustainability,1
california_state_university_long_beach,california_state_university_long_beach__192,sustainability,2
california_state_university_long_beach,california_state_university_long_beach__193,sustainability,1
california_state_university_long_beach,california_state_university_long_beach__194,liquefaction,1
